date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2011-10-07,16,3,0.0,11.2,3,3,67,04:15 PM,02:34 AM,07:00 AM,06:24 PM,7,10,10,10,16,11,80,0.0,1028,16,10,212,9
2011-10-08,20,10,0.0,11.2,4,4,74,04:37 PM,03:37 AM,07:01 AM,06:22 PM,13,14,15,14,29,6,88,0.0,1028,20,9,234,16
2011-10-09,22,12,0.0,11.2,5,5,81,04:59 PM,04:39 AM,07:02 AM,06:20 PM,15,16,17,16,29,16,88,0.0,1025,22,8,241,16
2011-10-10,21,11,0.0,11.1,5,5,89,05:22 PM,05:41 AM,07:04 AM,06:18 PM,12,16,17,16,19,9,76,0.0,1023,21,9,276,11
2011-10-11,15,8,0.0,11.1,4,4,96,05:45 PM,06:42 AM,07:05 AM,06:16 PM,7,11,12,11,16,30,74,0.0,1024,15,10,54,9
2011-10-12,18,8,0.0,10.1,4,4,100,06:10 PM,07:44 AM,07:06 AM,06:14 PM,9,12,13,12,19,47,80,0.0,1020,18,10,97,11
2011-10-13,17,10,0.0,7.0,3,3,90,06:39 PM,08:45 AM,07:08 AM,06:13 PM,11,12,13,12,18,65,87,0.0,1012,17,7,100,11
2011-10-14,22,11,0.0,5.5,4,4,82,07:12 PM,09:46 AM,07:09 AM,06:11 PM,15,16,16,16,25,84,94,11.3,998,22,6,115,15
2011-10-15,14,8,0.0,7.0,3,3,75,07:52 PM,10:44 AM,07:10 AM,06:09 PM,9,9,11,9,38,83,86,8.1,991,14,9,219,26
2011-10-16,12,7,0.0,11.0,3,3,68,08:38 PM,11:39 AM,07:12 AM,06:07 PM,7,6,9,6,36,57,88,1.3,1000,12,10,230,22
2011-10-17,11,6,0.0,8.5,2,2,61,09:32 PM,12:29 PM,07:13 AM,06:06 PM,6,5,8,5,28,68,90,1.5,1000,11,9,227,17
2011-10-18,12,7,0.0,10.9,3,3,53,10:32 PM,01:14 PM,07:14 AM,06:04 PM,7,7,9,7,24,51,89,0.3,1008,12,8,234,15
2011-10-19,15,6,0.0,10.9,4,4,46,11:38 PM,01:53 PM,07:16 AM,06:02 PM,8,9,10,9,24,51,88,0.7,1013,15,6,88,15
2011-10-20,16,9,0.0,7.0,3,3,39,No moonrise,02:26 PM,07:17 AM,06:01 PM,10,10,12,10,33,75,90,6.3,997,16,9,127,21
2011-10-21,14,7,0.0,5.5,2,2,31,12:48 AM,02:57 PM,07:19 AM,05:59 PM,8,8,10,8,24,70,88,1.0,1006,14,6,223,15
2011-10-22,11,5,0.0,3.9,2,2,24,02:00 AM,03:26 PM,07:20 AM,05:57 PM,6,7,9,7,17,60,86,0.0,1015,11,9,269,11
2011-10-23,10,4,0.0,7.1,3,3,17,03:15 AM,03:53 PM,07:21 AM,05:56 PM,5,7,8,7,10,44,81,0.0,1019,10,10,175,6
2011-10-24,14,4,0.0,8.7,3,3,10,04:32 AM,04:21 PM,07:23 AM,05:54 PM,6,7,9,7,22,34,83,1.2,1014,14,10,160,13
2011-10-25,10,4,0.0,5.5,2,2,2,05:52 AM,04:52 PM,07:24 AM,05:53 PM,5,4,7,4,30,57,87,0.1,1013,10,10,263,18
2011-10-26,9,3,0.0,8.7,3,3,0,07:13 AM,05:28 PM,07:25 AM,05:51 PM,2,5,6,5,9,37,76,0.0,1013,9,9,268,6
2011-10-27,5,1,0.0,3.8,2,2,0,08:33 AM,06:10 PM,07:27 AM,05:50 PM,-3,1,3,1,13,63,65,0.0,1012,5,10,174,8
2011-10-28,6,-1,0.0,8.7,2,2,5,09:50 AM,07:00 PM,07:28 AM,05:48 PM,-4,-1,2,-1,20,13,66,0.0,1021,6,10,284,12
2011-10-29,5,-1,0.0,8.7,2,2,12,10:59 AM,07:59 PM,07:30 AM,05:46 PM,-5,-0,2,-0,14,31,60,0.0,1023,5,10,86,9
2011-10-30,8,1,0.1,8.7,2,2,19,11:57 AM,09:04 PM,07:31 AM,05:45 PM,-3,-0,3,-0,20,35,66,0.1,1021,8,9,273,12
2011-10-31,10,-0,0.0,8.7,2,2,23,12:43 PM,10:11 PM,07:32 AM,05:44 PM,2,3,5,3,15,48,83,0.2,1026,10,8,187,9
2011-11-01,11,2,0.0,8.7,3,3,35,01:21 PM,11:19 PM,07:34 AM,05:42 PM,4,5,6,5,14,36,86,0.0,1026,11,8,179,8
2011-11-02,14,3,0.0,8.7,3,3,43,01:52 PM,No moonset,07:35 AM,05:41 PM,5,6,8,6,20,31,84,0.0,1023,14,9,185,11
2011-11-03,13,4,0.0,3.8,3,3,50,02:18 PM,12:25 AM,07:37 AM,05:39 PM,6,6,9,6,23,57,87,3.4,1015,13,9,265,13
2011-11-04,6,-0,0.0,7.1,2,2,58,02:42 PM,01:30 AM,07:38 AM,05:38 PM,-1,-1,3,-1,21,15,75,0.0,1022,6,10,313,13
2011-11-05,6,-1,0.0,8.7,2,2,65,03:04 PM,02:32 AM,07:39 AM,05:37 PM,-3,1,3,1,13,3,69,0.0,1031,6,10,237,7
2011-11-06,10,-1,0.0,8.7,2,2,73,03:26 PM,03:34 AM,07:41 AM,05:35 PM,-3,1,4,1,22,25,64,0.0,1027,10,10,218,12
2011-11-07,13,2,0.0,8.7,3,3,80,03:49 PM,04:34 AM,07:42 AM,05:34 PM,4,5,8,5,32,28,80,0.0,1021,13,10,223,17
2011-11-08,13,5,0.0,8.7,3,3,88,04:13 PM,05:36 AM,07:44 AM,05:33 PM,5,7,9,7,20,32,80,0.0,1023,13,10,236,11
2011-11-09,14,7,0.0,7.0,4,4,95,04:41 PM,06:37 AM,07:45 AM,05:31 PM,9,10,11,10,19,39,89,0.0,1017,14,9,86,10
2011-11-10,12,5,0.0,3.7,2,2,100,05:14 PM,07:38 AM,07:46 AM,05:30 PM,8,7,9,7,20,77,93,10.6,1009,12,7,227,12
2011-11-11,6,-0,0.1,8.7,2,2,89,05:52 PM,08:37 AM,07:48 AM,05:29 PM,0,-0,3,-0,28,34,82,0.2,1003,6,10,285,17
2011-11-12,7,-0,0.0,3.7,1,1,82,06:36 PM,09:35 AM,07:49 AM,05:28 PM,1,-0,3,-0,25,59,83,0.9,1011,7,9,213,15
2011-11-13,12,3,0.0,8.7,3,3,74,07:28 PM,10:26 AM,07:50 AM,05:27 PM,5,5,7,5,27,46,83,0.2,1012,12,9,171,15
2011-11-14,16,9,0.0,5.3,3,3,67,08:26 PM,11:13 AM,07:52 AM,05:26 PM,10,11,12,11,28,76,89,4.4,1003,16,8,193,16
2011-11-15,12,6,0.0,8.7,3,3,59,09:30 PM,11:53 AM,07:53 AM,05:25 PM,7,7,9,7,25,32,87,1.5,1006,12,9,255,15
2011-11-16,13,5,0.0,8.7,3,3,52,10:37 PM,12:27 PM,07:55 AM,05:24 PM,6,6,9,6,27,33,87,0.0,1008,13,10,210,15
2011-11-17,6,1,0.0,8.7,2,2,44,11:46 PM,12:58 PM,07:56 AM,05:23 PM,-0,0,3,0,17,48,79,0.0,1010,6,10,278,11
2011-11-18,3,-2,0.0,7.0,2,2,37,No moonrise,01:27 PM,07:57 AM,05:22 PM,-4,-4,1,-4,23,37,70,0.0,1020,3,10,245,15
2011-11-19,8,2,0.0,7.0,1,1,29,12:57 AM,01:53 PM,07:59 AM,05:21 PM,-3,1,4,1,28,56,61,0.0,1020,8,10,197,15
2011-11-20,10,-0,0.0,5.2,2,2,22,02:10 AM,02:20 PM,08:00 AM,05:20 PM,2,2,6,2,30,61,77,2.0,1014,10,9,268,17
2011-11-21,-0,-4,0.0,8.7,2,2,14,03:26 AM,02:48 PM,08:01 AM,05:19 PM,-10,-4,-1,-4,9,12,53,0.0,1030,-0,10,103,7
2011-11-22,1,-5,0.0,6.9,2,2,6,04:43 AM,03:21 PM,08:02 AM,05:18 PM,-12,-3,-1,-3,9,21,43,0.0,1029,1,10,155,6
2011-11-23,-1,-6,3.3,3.4,1,1,0,06:03 AM,03:58 PM,08:04 AM,05:17 PM,-5,-7,-2,-7,24,90,87,3.9,1016,-1,6,34,16
2011-11-24,3,-6,0.0,5.2,1,1,0,07:21 AM,04:44 PM,08:05 AM,05:17 PM,-1,-4,-1,-4,19,73,95,0.0,1018,3,6,220,11
2011-11-25,8,2,0.0,3.4,1,1,0,08:34 AM,05:39 PM,08:06 AM,05:16 PM,4,1,5,1,27,77,97,0.2,1015,8,8,224,14
2011-11-26,8,3,0.0,3.4,2,2,1,09:40 AM,06:42 PM,08:08 AM,05:15 PM,4,3,5,3,19,85,92,0.4,1020,8,6,141,11
2011-11-27,9,3,0.0,5.2,2,2,8,10:33 AM,07:51 PM,08:09 AM,05:15 PM,5,4,6,4,21,72,92,2.8,1017,9,6,131,12
2011-11-28,11,3,0.0,8.7,3,3,16,11:16 AM,09:01 PM,08:10 AM,05:14 PM,5,6,8,6,24,54,83,4.5,1016,11,10,234,15
2011-11-29,5,3,0.0,3.4,1,1,24,11:51 AM,10:10 PM,08:11 AM,05:14 PM,3,1,4,1,18,97,92,2.3,1014,5,9,48,12
2011-11-30,9,1,0.0,6.9,3,3,31,12:20 PM,11:17 PM,08:12 AM,05:13 PM,4,3,7,3,33,67,84,0.9,1001,9,9,199,20
2011-12-01,1,-3,0.0,8.7,2,2,37,12:45 PM,No moonset,08:14 AM,05:13 PM,-7,-3,-0,-3,11,23,61,0.0,1023,1,10,228,8
2011-12-02,2,-3,0.7,3.4,1,1,44,01:08 PM,12:21 AM,08:15 AM,05:12 PM,-3,-3,0,-3,20,59,82,2.8,1026,2,8,243,12
2011-12-03,0,-4,0.0,8.7,2,2,52,01:30 PM,01:24 AM,08:16 AM,05:12 PM,-7,-3,-1,-3,10,11,64,0.0,1036,0,10,152,6
2011-12-04,7,-1,0.0,8.7,2,2,59,01:53 PM,02:25 AM,08:17 AM,05:12 PM,-2,-1,2,-1,24,30,71,0.5,1026,7,9,176,12
2011-12-05,7,4,0.0,3.4,2,2,66,02:16 PM,03:27 AM,08:18 AM,05:12 PM,5,3,6,3,22,100,95,8.6,1023,7,8,194,12
2011-12-06,4,0,0.0,3.3,1,1,74,02:43 PM,04:27 AM,08:19 AM,05:11 PM,0,-2,1,-2,18,99,93,2.8,1019,4,7,29,13
2011-12-07,2,-0,0.1,3.3,1,1,81,03:14 PM,05:29 AM,08:20 AM,05:11 PM,-0,-0,1,-0,7,95,91,0.0,1012,2,7,205,5
2011-12-08,1,-3,0.0,6.9,2,2,88,03:50 PM,06:29 AM,08:21 AM,05:11 PM,-5,-6,-1,-6,30,40,73,0.0,1012,1,10,252,19
2011-12-09,2,-1,1.8,3.3,1,1,95,04:32 PM,07:28 AM,08:22 AM,05:11 PM,-2,-3,1,-3,23,77,84,2.4,1021,2,7,212,13
2011-12-10,0,-6,0.0,8.7,2,2,100,05:23 PM,08:21 AM,08:23 AM,05:11 PM,-5,-8,-3,-8,21,34,84,0.0,1025,0,10,269,13
2011-12-11,0,-7,0.0,5.1,2,2,100,06:19 PM,09:10 AM,08:24 AM,05:11 PM,-6,-8,-3,-8,24,43,84,0.0,1031,0,10,221,14
2011-12-12,3,-2,0.0,8.7,2,2,83,07:22 PM,09:53 AM,08:25 AM,05:11 PM,-3,-4,-0,-4,24,3,83,0.0,1030,3,10,239,13
2011-12-13,2,-3,0.0,5.1,1,1,76,08:29 PM,10:30 AM,08:26 AM,05:11 PM,-2,-3,-1,-3,14,70,94,0.1,1029,2,7,231,8
2011-12-14,2,-3,0.0,5.1,1,1,68,09:38 PM,11:02 AM,08:26 AM,05:11 PM,-0,-2,0,-2,12,59,96,0.0,1027,2,4,93,7
2011-12-15,7,2,0.0,3.3,1,1,61,10:48 PM,11:31 AM,08:27 AM,05:11 PM,4,0,4,0,34,99,97,14.2,1005,7,9,172,18
2011-12-16,5,-5,0.0,8.7,2,2,54,11:59 PM,11:57 AM,08:28 AM,05:12 PM,-2,-4,1,-4,34,46,83,0.0,1011,5,10,288,20
2011-12-17,-4,-9,0.1,8.7,2,2,46,No moonrise,12:23 PM,08:29 AM,05:12 PM,-11,-11,-7,-11,13,41,75,0.2,1024,-4,9,316,9
2011-12-18,-8,-12,0.0,8.7,2,2,39,01:11 AM,12:50 PM,08:29 AM,05:12 PM,-12,-11,-9,-11,8,20,76,0.0,1025,-8,10,115,6
2011-12-19,3,-7,0.8,5.1,1,1,32,02:25 AM,01:19 PM,08:30 AM,05:13 PM,-4,-7,-2,-7,34,77,84,1.5,1011,3,8,212,19
2011-12-20,-4,-8,0.0,8.7,2,2,25,03:41 AM,01:53 PM,08:30 AM,05:13 PM,-9,-10,-5,-10,15,2,76,0.0,1021,-4,10,257,11
2011-12-21,0,-6,0.0,3.3,1,1,17,04:57 AM,02:33 PM,08:31 AM,05:14 PM,-7,-6,-2,-6,15,81,74,4.5,1011,0,9,117,9
2011-12-22,3,-0,0.0,6.9,2,2,10,06:11 AM,03:22 PM,08:32 AM,05:14 PM,-1,-2,1,-2,17,63,90,0.4,1014,3,9,253,10
2011-12-23,0,-10,2.8,3.3,1,1,3,07:20 AM,04:20 PM,08:32 AM,05:15 PM,-6,-8,-4,-8,16,66,87,2.4,1020,0,7,153,11
2011-12-24,-10,-14,0.0,8.7,2,2,0,08:18 AM,05:26 PM,08:32 AM,05:15 PM,-16,-16,-12,-16,10,39,70,0.0,1033,-10,10,74,8
2011-12-25,-3,-13,1.4,3.3,1,1,0,09:07 AM,06:36 PM,08:33 AM,05:16 PM,-10,-13,-8,-13,16,88,86,1.8,1019,-3,7,126,10
2011-12-26,-3,-6,0.1,8.7,2,2,4,09:46 AM,07:48 PM,08:33 AM,05:17 PM,-5,-9,-4,-9,23,41,89,0.0,1019,-3,9,264,13
2011-12-27,1,-3,0.0,5.1,1,1,12,10:18 AM,08:58 PM,08:33 AM,05:17 PM,-2,-4,-0,-4,26,56,90,11.2,1007,1,9,154,14
2011-12-28,2,-12,0.0,3.3,1,1,19,10:46 AM,10:05 PM,08:34 AM,05:18 PM,-7,-13,-5,-13,37,80,88,0.6,996,2,8,240,25
2011-12-29,-14,-17,0.0,8.7,2,2,26,11:11 AM,11:10 PM,08:34 AM,05:19 PM,-18,-23,-15,-23,28,7,76,0.0,1015,-14,10,266,20
2011-12-30,-10,-17,0.0,3.3,1,1,33,11:34 AM,No moonset,08:34 AM,05:20 PM,-15,-19,-13,-19,18,67,84,0.1,1019,-10,10,88,12
2011-12-31,-2,-8,0.0,3.3,1,1,37,11:56 AM,12:12 AM,08:34 AM,05:21 PM,-5,-8,-4,-8,14,96,96,1.0,1014,-2,4,113,9
2012-01-01,2,-2,0.0,3.3,1,1,48,12:19 PM,01:14 AM,08:34 AM,05:21 PM,-1,-3,0,-3,18,85,96,5.4,1010,2,6,179,11
2012-01-02,4,-7,0.1,6.9,2,2,55,12:45 PM,02:15 AM,08:34 AM,05:22 PM,-4,-7,-1,-7,39,68,82,0.1,999,4,8,251,24
2012-01-03,-8,-17,0.0,6.9,1,1,62,01:14 PM,03:17 AM,08:34 AM,05:23 PM,-18,-22,-13,-22,25,67,71,0.0,1017,-8,10,294,18
2012-01-04,-9,-18,0.1,5.1,1,1,70,01:47 PM,04:17 AM,08:34 AM,05:24 PM,-16,-20,-14,-20,15,67,82,0.1,1018,-9,9,208,11
2012-01-05,-6,-12,0.3,8.7,2,2,77,02:26 PM,05:17 AM,08:34 AM,05:25 PM,-9,-14,-8,-14,23,46,92,0.4,1010,-6,8,274,13
2012-01-06,-6,-12,2.2,3.3,1,1,84,03:14 PM,06:12 AM,08:34 AM,05:26 PM,-10,-14,-9,-14,15,91,93,2.6,1009,-6,5,69,10
2012-01-07,-9,-13,0.9,3.3,1,1,92,04:08 PM,07:04 AM,08:34 AM,05:27 PM,-12,-17,-11,-17,24,78,93,1.5,1015,-9,7,182,14
2012-01-08,-1,-10,0.1,8.7,2,2,99,05:10 PM,07:50 AM,08:34 AM,05:29 PM,-8,-12,-6,-12,23,41,86,0.1,1021,-1,9,278,14
2012-01-09,-5,-9,0.0,5.1,1,1,100,06:16 PM,08:29 AM,08:33 AM,05:30 PM,-8,-13,-7,-13,30,70,93,1.1,1018,-5,8,230,17
2012-01-10,1,-9,1.0,8.7,2,2,87,07:27 PM,09:04 AM,08:33 AM,05:31 PM,-5,-8,-3,-8,30,61,86,1.2,1010,1,8,239,18
2012-01-11,-10,-14,0.0,5.1,2,2,79,08:37 PM,09:35 AM,08:33 AM,05:32 PM,-15,-18,-11,-18,19,52,75,0.0,1020,-10,10,60,14
2012-01-12,-4,-10,3.8,3.4,1,1,72,09:50 PM,10:02 AM,08:32 AM,05:33 PM,-7,-13,-6,-13,32,84,92,4.5,1008,-4,7,54,20
2012-01-13,-2,-6,1.3,3.4,1,1,65,11:02 PM,10:28 AM,08:32 AM,05:34 PM,-5,-9,-4,-9,23,99,95,6.6,992,-2,3,133,15
2012-01-14,-9,-20,0.0,3.4,1,1,58,No moonrise,10:55 AM,08:31 AM,05:36 PM,-18,-23,-15,-23,25,77,81,0.1,1014,-9,10,288,17
2012-01-15,-17,-23,0.0,8.7,2,2,50,12:15 AM,11:23 AM,08:31 AM,05:37 PM,-20,-27,-19,-27,19,39,91,0.0,1030,-17,9,273,11
2012-01-16,-7,-21,0.1,8.7,2,2,43,01:29 AM,11:54 AM,08:30 AM,05:38 PM,-16,-20,-14,-20,20,44,88,0.1,1027,-7,9,169,11
2012-01-17,-0,-6,2.1,3.4,1,1,36,02:43 AM,12:31 PM,08:30 AM,05:40 PM,-4,-8,-4,-8,18,100,96,5.5,1006,-0,4,111,12
2012-01-18,3,-16,0.0,5.2,1,1,28,03:56 AM,01:15 PM,08:29 AM,05:41 PM,-12,-19,-11,-19,42,61,88,0.1,1010,3,9,256,26
2012-01-19,-7,-20,0.6,8.7,2,2,21,05:05 AM,02:07 PM,08:28 AM,05:42 PM,-13,-18,-12,-18,24,42,88,0.7,1018,-7,8,156,14
2012-01-20,-5,-23,0.1,8.7,2,2,14,06:06 AM,03:08 PM,08:27 AM,05:44 PM,-16,-22,-15,-22,29,22,91,0.1,1021,-5,9,245,17
2012-01-21,-12,-27,0.0,6.9,1,1,7,06:58 AM,04:15 PM,08:27 AM,05:45 PM,-20,-22,-19,-22,9,54,91,0.0,1026,-12,7,114,5
2012-01-22,-9,-25,0.0,7.0,2,2,0,07:41 AM,05:26 PM,08:26 AM,05:46 PM,-17,-20,-16,-20,11,38,94,0.0,1031,-9,6,141,6
2012-01-23,2,-14,0.0,8.7,1,1,0,08:16 AM,06:36 PM,08:25 AM,05:48 PM,-4,-8,-4,-8,21,51,97,7.6,1018,2,6,137,11
2012-01-24,3,-2,0.0,7.0,2,2,0,08:46 AM,07:45 PM,08:24 AM,05:49 PM,-0,-4,1,-4,38,60,93,4.8,1011,3,10,227,20
2012-01-25,-3,-7,0.0,7.0,2,2,8,09:12 AM,08:52 PM,08:23 AM,05:50 PM,-7,-11,-6,-11,26,57,89,0.0,1023,-3,9,267,16
2012-01-26,-4,-10,0.5,7.0,2,2,15,09:36 AM,09:57 PM,08:22 AM,05:52 PM,-8,-9,-6,-9,13,35,87,0.6,1021,-4,9,123,8
2012-01-27,0,-4,2.0,3.5,1,1,22,09:59 AM,10:59 PM,08:21 AM,05:53 PM,-2,-6,-1,-6,24,93,97,10.1,1000,0,6,127,15
2012-01-28,1,-7,0.0,5.2,1,1,29,10:22 AM,No moonset,08:20 AM,05:55 PM,-3,-7,-2,-7,25,58,92,1.1,1009,1,7,207,14
2012-01-29,-0,-6,0.0,8.7,1,1,37,10:47 AM,12:02 AM,08:19 AM,05:56 PM,-5,-8,-3,-8,37,32,85,0.3,1011,-0,9,238,21
2012-01-30,-7,-16,0.0,7.0,2,2,44,11:14 AM,01:03 AM,08:18 AM,05:57 PM,-12,-16,-10,-16,25,26,86,0.0,1021,-7,9,269,14
2012-01-31,-7,-15,3.1,3.5,1,1,48,11:46 AM,02:04 AM,08:17 AM,05:59 PM,-10,-14,-9,-14,16,93,94,3.6,1019,-7,5,61,10
2012-02-01,1,-5,1.5,4.9,1,1,61,12:22 PM,03:03 AM,08:16 AM,06:00 PM,-4,-7,-3,-7,17,90,96,1.4,1009,1,5,166,11
2012-02-02,-7,-13,0.0,9.9,2,2,68,01:05 PM,04:00 AM,08:15 AM,06:02 PM,-11,-14,-10,-14,14,39,92,0.0,1023,-7,8,129,7
2012-02-03,-4,-13,0.1,6.6,1,1,76,01:56 PM,04:53 AM,08:13 AM,06:03 PM,-9,-12,-8,-12,16,75,92,0.1,1028,-4,9,258,9
2012-02-04,-7,-17,0.0,9.9,2,2,83,02:54 PM,05:42 AM,08:12 AM,06:05 PM,-11,-15,-10,-15,16,4,92,0.0,1026,-7,8,309,9
2012-02-05,-5,-22,0.0,9.9,2,2,91,03:58 PM,06:24 AM,08:11 AM,06:06 PM,-13,-16,-12,-16,16,34,94,0.0,1021,-5,6,240,9
2012-02-06,1,-3,0.6,5.0,1,1,99,05:08 PM,07:01 AM,08:10 AM,06:07 PM,-1,-6,-0,-6,35,95,95,0.4,1011,1,9,246,21
2012-02-07,-4,-15,0.0,10.0,2,2,100,06:19 PM,07:34 AM,08:08 AM,06:09 PM,-10,-14,-8,-14,23,29,87,0.0,1021,-4,10,319,13
2012-02-08,-4,-15,0.0,10.0,2,2,86,07:33 PM,08:04 AM,08:07 AM,06:10 PM,-10,-15,-9,-15,27,16,86,0.0,1022,-4,10,242,15
2012-02-09,-1,-8,0.0,10.1,2,2,79,08:47 PM,08:31 AM,08:06 AM,06:12 PM,-5,-10,-4,-10,30,37,91,0.0,1016,-1,9,239,16
2012-02-10,1,-4,0.0,6.7,2,2,71,10:02 PM,08:59 AM,08:04 AM,06:13 PM,-3,-7,-2,-7,27,45,92,0.1,1015,1,9,232,14
2012-02-11,-6,-18,0.6,8.3,1,1,64,11:18 PM,09:28 AM,08:03 AM,06:15 PM,-14,-19,-13,-19,17,70,91,0.6,1013,-6,7,141,11
2012-02-12,-14,-21,0.1,6.7,2,2,56,No moonrise,09:58 AM,08:01 AM,06:16 PM,-19,-25,-17,-25,23,68,89,0.0,1011,-14,10,278,13
2012-02-13,-5,-16,0.2,5.1,1,1,49,12:33 AM,10:33 AM,08:00 AM,06:18 PM,-12,-16,-10,-16,23,88,89,0.2,1010,-5,8,219,13
2012-02-14,-1,-13,0.0,6.9,1,1,41,01:47 AM,11:15 AM,07:58 AM,06:19 PM,-7,-9,-6,-9,14,70,92,0.0,1015,-1,8,222,8
2012-02-15,0,-6,0.1,5.3,1,1,34,02:56 AM,12:04 PM,07:57 AM,06:20 PM,-2,-3,-1,-3,9,99,97,0.3,1021,0,3,182,5
2012-02-16,1,0,0.0,5.3,1,1,26,03:59 AM,01:01 PM,07:55 AM,06:22 PM,0,-2,1,-2,18,98,97,0.2,1020,1,4,167,10
2012-02-17,2,-2,0.0,6.9,1,1,18,04:52 AM,02:04 PM,07:54 AM,06:23 PM,0,-4,1,-4,31,79,96,1.7,1011,2,10,229,18
2012-02-18,1,-5,0.0,10.0,2,2,11,05:38 AM,03:12 PM,07:52 AM,06:25 PM,-4,-7,-2,-7,26,39,89,0.0,1013,1,10,282,15
2012-02-19,-3,-8,0.0,8.5,1,1,3,06:15 AM,04:20 PM,07:51 AM,06:26 PM,-8,-10,-5,-10,16,55,86,0.0,1020,-3,10,301,11
2012-02-20,-3,-12,0.0,8.5,2,2,0,06:46 AM,05:29 PM,07:49 AM,06:28 PM,-8,-11,-7,-11,15,33,88,0.0,1024,-3,8,291,10
2012-02-21,1,-13,0.1,10.1,2,2,0,07:14 AM,06:36 PM,07:48 AM,06:29 PM,-5,-7,-4,-7,18,52,91,0.2,1018,1,6,175,10
2012-02-22,2,-2,0.0,8.5,1,1,0,07:39 AM,07:41 PM,07:46 AM,06:31 PM,-0,-3,0,-3,26,83,96,3.0,1000,2,10,206,14
2012-02-23,1,-2,0.7,10.1,1,1,4,08:02 AM,08:45 PM,07:44 AM,06:32 PM,-1,-4,-0,-4,21,52,94,0.7,1000,1,5,266,12
2012-02-24,1,-4,8.9,8.5,2,2,11,08:25 AM,09:48 PM,07:43 AM,06:33 PM,-2,-5,-1,-5,21,64,93,10.3,1001,1,8,117,13
2012-02-25,-1,-9,2.1,5.5,1,1,19,08:50 AM,10:49 PM,07:41 AM,06:35 PM,-4,-9,-3,-9,30,90,90,1.0,994,-1,5,233,20
2012-02-26,-8,-14,0.0,10.1,2,2,27,09:17 AM,11:51 PM,07:39 AM,06:36 PM,-13,-18,-11,-18,25,37,88,0.0,1027,-8,10,266,15
2012-02-27,-3,-12,1.0,5.5,1,1,34,09:46 AM,No moonset,07:37 AM,06:38 PM,-9,-12,-8,-12,16,82,94,0.6,1023,-3,6,135,11
2012-02-28,-5,-11,0.1,10.1,2,2,42,10:20 AM,12:50 AM,07:36 AM,06:39 PM,-9,-13,-8,-13,21,46,91,0.0,1028,-5,9,280,12
2012-02-29,-4,-15,0.0,11.1,2,2,49,11:00 AM,01:48 AM,07:34 AM,06:40 PM,-9,-13,-8,-13,20,49,93,0.0,1024,-4,7,110,12
2012-03-01,-3,-6,1.0,5.6,1,1,55,11:47 AM,02:42 AM,07:32 AM,06:42 PM,-6,-11,-5,-11,33,97,93,3.7,1013,-3,5,71,22
2012-03-02,-0,-6,0.2,7.1,1,1,62,12:40 PM,03:32 AM,07:30 AM,06:43 PM,-4,-7,-4,-7,17,84,96,0.6,1015,-0,6,90,10
2012-03-03,3,-2,0.0,10.1,1,1,69,01:40 PM,04:15 AM,07:29 AM,06:45 PM,-0,-5,1,-5,39,78,94,12.1,996,3,9,176,23
2012-03-04,-2,-13,0.0,7.1,1,1,77,02:46 PM,04:55 AM,07:27 AM,06:46 PM,-9,-12,-7,-12,22,64,90,0.1,1003,-2,8,275,14
2012-03-05,-10,-17,0.0,7.1,1,1,84,03:56 PM,05:30 AM,07:25 AM,06:47 PM,-15,-21,-13,-21,23,65,89,0.0,1018,-10,10,260,15
2012-03-06,-6,-22,0.0,11.3,2,2,91,05:09 PM,06:01 AM,07:23 AM,06:49 PM,-14,-16,-12,-16,15,26,87,0.0,1033,-6,9,206,8
2012-03-07,4,-6,0.0,8.6,2,2,98,06:23 PM,06:30 AM,07:21 AM,06:50 PM,-1,-4,-0,-4,25,59,96,0.4,1023,4,5,163,12
2012-03-08,9,2,0.0,5.7,2,2,100,07:40 PM,06:58 AM,07:19 AM,06:51 PM,5,2,6,2,47,83,96,3.6,1007,9,9,206,23
2012-03-09,-0,-6,0.2,11.4,2,2,87,08:58 PM,07:28 AM,07:17 AM,06:53 PM,-6,-7,-3,-7,20,38,79,0.1,1017,-0,9,252,13
2012-03-10,-3,-8,0.2,5.7,1,1,80,10:16 PM,07:59 AM,07:16 AM,06:54 PM,-8,-9,-5,-9,15,85,81,0.1,1030,-3,9,166,10
2012-03-11,6,-3,0.0,11.4,2,2,73,11:33 PM,08:33 AM,07:14 AM,06:56 PM,-0,-1,2,-1,19,18,86,0.0,1024,6,10,221,11
2012-03-12,7,2,0.0,5.7,1,1,65,No moonrise,09:14 AM,07:12 AM,06:57 PM,4,3,5,3,16,94,99,1.3,1022,7,3,166,8
2012-03-13,10,5,0.0,5.7,2,2,58,12:46 AM,10:02 AM,07:10 AM,06:58 PM,5,5,7,5,14,81,92,4.8,1012,10,7,184,7
2012-03-14,5,0,0.0,6.0,1,1,51,01:52 AM,10:57 AM,07:08 AM,07:00 PM,2,1,3,1,12,88,91,0.5,1020,5,8,131,8
2012-03-15,7,-1,0.0,8.8,1,1,43,02:49 AM,11:59 AM,07:06 AM,07:01 PM,-0,-1,2,-1,18,82,84,0.0,1026,7,10,48,13
